Status	Bin_ID	Level	Complete	Fragmented	Duplicated	Reason
Fail	GCA_045121175.1_ASM4512117v1_genomic	genome_fna	81.5	4.8	9.7	Complete <90%; Duplicated >5%
Fail	GCA_046884405.1_ASM4688440v1_genomic	genome_fna	65.3	8.1	2.4	Complete <90%
Fail	GCA_046944735.1_ASM4694473v1_genomic	genome_fna	83.1	7.3	4.8	Complete <90%
Fail	GCA_046945555.1_ASM4694555v1_genomic	genome_fna	86.3	3.2	4.0	Complete <90%
Fail	GCA_046947695.1_ASM4694769v1_genomic	genome_fna	74.2	3.2	4.0	Complete <90%
Fail	GCA_046953285.1_ASM4695328v1_genomic	genome_fna	83.9	1.6	4.0	Complete <90%
Fail	GCA_046954455.1_ASM4695445v1_genomic	genome_fna	75.8	4.0	4.8	Complete <90%
Fail	GCA_046957095.1_ASM4695709v1_genomic	genome_fna	75.0	2.4	2.4	Complete <90%
Fail	GCA_046959675.1_ASM4695967v1_genomic	genome_fna	51.6	7.3	5.6	Complete <90%; Duplicated >5%
Fail	GCA_046961115.1_ASM4696111v1_genomic	genome_fna	82.3	5.6	2.4	Complete <90%
Fail	GCA_046961155.1_ASM4696115v1_genomic	genome_fna	61.3	6.5	2.4	Complete <90%
Fail	GCA_046961195.1_ASM4696119v1_genomic	genome_fna	58.1	5.6	4.0	Complete <90%
Fail	GCA_046961395.1_ASM4696139v1_genomic	genome_fna	69.4	7.3	1.6	Complete <90%
Fail	GCA_046961535.1_ASM4696153v1_genomic	genome_fna	84.7	3.2	3.2	Complete <90%
Fail	GCA_046962015.1_ASM4696201v1_genomic	genome_fna	58.9	10.5	5.6	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_046962095.1_ASM4696209v1_genomic	genome_fna	87.1	3.2	4.8	Complete <90%
Fail	GCA_046964175.1_ASM4696417v1_genomic	genome_fna	75.8	4.8	4.0	Complete <90%
Fail	GCA_046964935.1_ASM4696493v1_genomic	genome_fna	85.5	7.3	4.8	Complete <90%
Fail	GCA_046965185.1_ASM4696518v1_genomic	genome_fna	79.0	2.4	3.2	Complete <90%
Fail	GCA_046965225.1_ASM4696522v1_genomic	genome_fna	76.6	2.4	12.9	Complete <90%; Duplicated >5%
Fail	GCA_046967275.1_ASM4696727v1_genomic	genome_fna	62.9	2.4	0.8	Complete <90%
Fail	GCA_046968065.1_ASM4696806v1_genomic	genome_fna	93.5	3.2	12.1	Duplicated >5%
Fail	GCA_046970025.1_ASM4697002v1_genomic	genome_fna	83.1	3.2	2.4	Complete <90%
Fail	GCA_046970385.1_ASM4697038v1_genomic	genome_fna	91.9	2.4	5.6	Duplicated >5%
Fail	GCA_046971445.1_ASM4697144v1_genomic	genome_fna	82.3	4.0	3.2	Complete <90%
Fail	GCA_046974205.1_ASM4697420v1_genomic	genome_fna	87.1	4.0	6.5	Complete <90%; Duplicated >5%
Fail	GCA_046974365.1_ASM4697436v1_genomic	genome_fna	84.7	4.0	2.4	Complete <90%
Fail	GCA_046974965.1_ASM4697496v1_genomic	genome_fna	62.9	12.9	1.6	Complete <90%; Fragmented >10%
Fail	GCA_046978645.1_ASM4697864v1_genomic	genome_fna	81.5	4.0	2.4	Complete <90%
Fail	GCA_046978685.1_ASM4697868v1_genomic	genome_fna	94.4	3.2	9.7	Duplicated >5%
Fail	GCA_046979905.1_ASM4697990v1_genomic	genome_fna	84.7	3.2	4.8	Complete <90%
Fail	GCA_046980325.1_ASM4698032v1_genomic	genome_fna	90.3	4.0	5.6	Duplicated >5%
Fail	GCA_046980425.1_ASM4698042v1_genomic	genome_fna	76.6	4.8	3.2	Complete <90%
Fail	GCA_046980645.1_ASM4698064v1_genomic	genome_fna	83.1	11.3	1.6	Complete <90%; Fragmented >10%
Fail	GCA_046981165.1_ASM4698116v1_genomic	genome_fna	79.0	4.0	4.8	Complete <90%
Fail	GCA_046985685.1_ASM4698568v1_genomic	genome_fna	80.6	8.9	1.6	Complete <90%
Fail	GCA_046986025.1_ASM4698602v1_genomic	genome_fna	83.9	4.0	1.6	Complete <90%
Fail	GCA_046988325.1_ASM4698832v1_genomic	genome_fna	93.5	4.8	5.6	Duplicated >5%
Fail	GCA_046988745.1_ASM4698874v1_genomic	genome_fna	82.3	4.8	0.0	Complete <90%
Fail	GCA_046990325.1_ASM4699032v1_genomic	genome_fna	75.8	5.6	8.1	Complete <90%; Duplicated >5%
Fail	GCA_046990725.1_ASM4699072v1_genomic	genome_fna	92.7	3.2	11.3	Duplicated >5%
Fail	GCA_046991345.1_ASM4699134v1_genomic	genome_fna	58.1	21.0	0.0	Complete <90%; Fragmented >10%
Fail	GCA_046993905.1_ASM4699390v1_genomic	genome_fna	66.1	10.5	4.0	Complete <90%; Fragmented >10%
Fail	GCA_046995305.1_ASM4699530v1_genomic	genome_fna	82.3	6.5	3.2	Complete <90%
Fail	GCA_046997565.1_ASM4699756v1_genomic	genome_fna	79.8	4.0	4.0	Complete <90%
Fail	GCA_046997585.1_ASM4699758v1_genomic	genome_fna	78.2	2.4	3.2	Complete <90%
Fail	GCA_047012065.1_ASM4701206v1_genomic	genome_fna	56.5	11.3	2.4	Complete <90%; Fragmented >10%
Fail	GCA_047012305.1_ASM4701230v1_genomic	genome_fna	75.8	4.0	1.6	Complete <90%
Fail	GCA_047012725.1_ASM4701272v1_genomic	genome_fna	84.7	4.8	9.7	Complete <90%; Duplicated >5%
Fail	GCA_047018165.1_ASM4701816v1_genomic	genome_fna	90.3	2.4	5.6	Duplicated >5%
Fail	GCA_047019845.1_ASM4701984v1_genomic	genome_fna	89.5	3.2	4.0	Complete <90%
Fail	GCA_047019965.1_ASM4701996v1_genomic	genome_fna	71.0	7.3	4.8	Complete <90%
Fail	GCA_047020665.1_ASM4702066v1_genomic	genome_fna	65.3	4.8	1.6	Complete <90%
Fail	GCA_047024085.1_ASM4702408v1_genomic	genome_fna	64.5	9.7	1.6	Complete <90%
Fail	GCA_047024455.1_ASM4702445v1_genomic	genome_fna	79.8	4.0	4.8	Complete <90%
Fail	GCA_047026035.1_ASM4702603v1_genomic	genome_fna	88.7	2.4	4.8	Complete <90%
Fail	GCA_047026285.1_ASM4702628v1_genomic	genome_fna	92.7	3.2	11.3	Duplicated >5%
Fail	GCA_047029775.1_ASM4702977v1_genomic	genome_fna	60.5	26.6	1.6	Complete <90%; Fragmented >10%
Fail	GCA_047232985.1_ASM4723298v1_genomic	genome_fna	85.5	4.8	10.5	Complete <90%; Duplicated >5%
Fail	GCA_047233505.1_ASM4723350v1_genomic	genome_fna	79.8	7.3	2.4	Complete <90%
Fail	GCA_047243005.1_ASM4724300v1_genomic	genome_fna	64.5	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_047244785.1_ASM4724478v1_genomic	genome_fna	79.0	4.0	4.8	Complete <90%
Fail	GCA_047244905.1_ASM4724490v1_genomic	genome_fna	83.1	4.0	4.0	Complete <90%
Fail	GCA_047245165.1_ASM4724516v1_genomic	genome_fna	88.7	4.0	1.6	Complete <90%
Fail	GCA_047245725.1_ASM4724572v1_genomic	genome_fna	93.5	1.6	10.5	Duplicated >5%
Fail	GCA_047247825.1_ASM4724782v1_genomic	genome_fna	89.5	3.2	6.5	Complete <90%; Duplicated >5%
Fail	GCA_047248045.1_ASM4724804v1_genomic	genome_fna	77.4	3.2	3.2	Complete <90%
Fail	GCA_048165235.1_ASM4816523v1_genomic	genome_fna	93.5	4.8	7.3	Duplicated >5%
Fail	GCA_048167845.1_ASM4816784v1_genomic	genome_fna	77.4	8.1	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048169155.1_ASM4816915v1_genomic	genome_fna	87.1	5.6	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048170745.1_ASM4817074v1_genomic	genome_fna	75.0	8.9	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048171185.1_ASM4817118v1_genomic	genome_fna	89.5	5.6	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048171585.1_ASM4817158v1_genomic	genome_fna	78.2	2.4	4.0	Complete <90%
Fail	GCA_048171665.1_ASM4817166v1_genomic	genome_fna	95.2	2.4	8.9	Duplicated >5%
Fail	GCA_048172445.1_ASM4817244v1_genomic	genome_fna	89.5	6.5	4.0	Complete <90%
Fail	GCA_048174205.1_ASM4817420v1_genomic	genome_fna	88.7	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048175005.1_ASM4817500v1_genomic	genome_fna	80.6	7.3	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048175545.1_ASM4817554v1_genomic	genome_fna	87.1	4.0	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048178885.1_ASM4817888v1_genomic	genome_fna	73.4	8.1	4.8	Complete <90%
Fail	GCA_048179645.1_ASM4817964v1_genomic	genome_fna	71.0	10.5	7.3	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048181145.1_ASM4818114v1_genomic	genome_fna	70.2	12.1	1.6	Complete <90%; Fragmented >10%
Fail	GCA_048184275.1_ASM4818427v1_genomic	genome_fna	80.6	5.6	13.7	Complete <90%; Duplicated >5%
Fail	GCA_048185155.1_ASM4818515v1_genomic	genome_fna	83.1	6.5	4.8	Complete <90%
Fail	GCA_048185355.1_ASM4818535v1_genomic	genome_fna	67.7	10.5	6.5	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048187155.1_ASM4818715v1_genomic	genome_fna	91.9	4.8	5.6	Duplicated >5%
Fail	GCA_048187575.1_ASM4818757v1_genomic	genome_fna	93.5	4.8	19.4	Duplicated >5%
Fail	GCA_048189165.1_ASM4818916v1_genomic	genome_fna	71.0	6.5	4.0	Complete <90%
Fail	GCA_048190935.1_ASM4819093v1_genomic	genome_fna	71.8	10.5	4.8	Complete <90%; Fragmented >10%
Fail	GCA_048192365.1_ASM4819236v1_genomic	genome_fna	96.0	2.4	6.5	Duplicated >5%
Fail	GCA_048192895.1_ASM4819289v1_genomic	genome_fna	79.8	4.0	2.4	Complete <90%
Fail	GCA_048193405.1_ASM4819340v1_genomic	genome_fna	94.4	3.2	8.1	Duplicated >5%
Fail	GCA_048193865.1_ASM4819386v1_genomic	genome_fna	83.1	5.6	2.4	Complete <90%
Fail	GCA_048194265.1_ASM4819426v1_genomic	genome_fna	87.1	5.6	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048196965.1_ASM4819696v1_genomic	genome_fna	70.2	10.5	5.6	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048198975.1_ASM4819897v1_genomic	genome_fna	83.1	4.8	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048199055.1_ASM4819905v1_genomic	genome_fna	79.0	5.6	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048205545.1_ASM4820554v1_genomic	genome_fna	88.7	5.6	4.8	Complete <90%
Fail	GCA_048207195.1_ASM4820719v1_genomic	genome_fna	81.5	8.1	3.2	Complete <90%
Fail	GCA_048207565.1_ASM4820756v1_genomic	genome_fna	83.9	8.1	3.2	Complete <90%
Fail	GCA_048207775.1_ASM4820777v1_genomic	genome_fna	92.7	3.2	9.7	Duplicated >5%
Fail	GCA_048208235.1_ASM4820823v1_genomic	genome_fna	75.8	5.6	4.0	Complete <90%
Fail	GCA_048208415.1_ASM4820841v1_genomic	genome_fna	78.2	8.1	3.2	Complete <90%
Fail	GCA_048208515.1_ASM4820851v1_genomic	genome_fna	83.1	8.1	4.0	Complete <90%
Fail	GCA_048214285.1_ASM4821428v1_genomic	genome_fna	91.9	4.8	5.6	Duplicated >5%
Fail	GCA_048214775.1_ASM4821477v1_genomic	genome_fna	70.2	12.1	4.8	Complete <90%; Fragmented >10%
Fail	GCA_048217745.1_ASM4821774v1_genomic	genome_fna	95.2	3.2	5.6	Duplicated >5%
Fail	GCA_048217865.1_ASM4821786v1_genomic	genome_fna	76.6	7.3	1.6	Complete <90%
Fail	GCA_048219995.1_ASM4821999v1_genomic	genome_fna	89.5	5.6	4.0	Complete <90%
Fail	GCA_048221295.1_ASM4822129v1_genomic	genome_fna	84.7	5.6	9.7	Complete <90%; Duplicated >5%
Fail	GCA_048221545.1_ASM4822154v1_genomic	genome_fna	96.0	2.4	5.6	Duplicated >5%
Fail	GCA_048232775.1_ASM4823277v1_genomic	genome_fna	87.9	8.1	9.7	Complete <90%; Duplicated >5%
Fail	GCA_048243715.1_ASM4824371v1_genomic	genome_fna	93.5	4.8	8.1	Duplicated >5%
Fail	GCA_048243935.1_ASM4824393v1_genomic	genome_fna	87.9	4.0	3.2	Complete <90%
Fail	GCA_048244975.1_ASM4824497v1_genomic	genome_fna	80.6	3.2	3.2	Complete <90%
Fail	GCA_048247295.1_ASM4824729v1_genomic	genome_fna	89.5	4.8	11.3	Complete <90%; Duplicated >5%
Fail	GCA_048248215.1_ASM4824821v1_genomic	genome_fna	80.6	5.6	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048252415.1_ASM4825241v1_genomic	genome_fna	87.9	3.2	8.1	Complete <90%; Duplicated >5%
Fail	GCA_048254965.1_ASM4825496v1_genomic	genome_fna	80.6	4.0	12.9	Complete <90%; Duplicated >5%
Fail	GCA_048290865.1_ASM4829086v1_genomic	genome_fna	91.9	4.8	7.3	Duplicated >5%
Fail	GCA_048296605.1_ASM4829660v1_genomic	genome_fna	67.7	11.3	1.6	Complete <90%; Fragmented >10%
Fail	GCA_048304045.1_ASM4830404v1_genomic	genome_fna	74.2	8.1	3.2	Complete <90%
Fail	GCA_048306555.1_ASM4830655v1_genomic	genome_fna	89.5	5.6	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048307025.1_ASM4830702v1_genomic	genome_fna	91.9	4.0	14.5	Duplicated >5%
Fail	GCA_048308785.1_ASM4830878v1_genomic	genome_fna	80.6	3.2	1.6	Complete <90%
Fail	GCA_048309185.1_ASM4830918v1_genomic	genome_fna	87.1	3.2	3.2	Complete <90%
Fail	GCA_048310385.1_ASM4831038v1_genomic	genome_fna	74.2	8.1	2.4	Complete <90%
Fail	GCA_048310535.1_ASM4831053v1_genomic	genome_fna	87.1	7.3	2.4	Complete <90%
Fail	GCA_048311435.1_ASM4831143v1_genomic	genome_fna	77.4	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048313245.1_ASM4831324v1_genomic	genome_fna	83.9	9.7	3.2	Complete <90%
Fail	GCA_048314035.1_ASM4831403v1_genomic	genome_fna	92.7	1.6	6.5	Duplicated >5%
Fail	GCA_048314145.1_ASM4831414v1_genomic	genome_fna	71.8	7.3	3.2	Complete <90%
Fail	GCA_048314625.1_ASM4831462v1_genomic	genome_fna	74.2	8.1	4.0	Complete <90%
Fail	GCA_048314635.1_ASM4831463v1_genomic	genome_fna	89.5	4.0	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048315045.1_ASM4831504v1_genomic	genome_fna	68.5	7.3	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048316415.1_ASM4831641v1_genomic	genome_fna	84.7	4.0	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048317335.1_ASM4831733v1_genomic	genome_fna	58.1	20.2	5.6	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048318395.1_ASM4831839v1_genomic	genome_fna	72.6	4.0	8.1	Complete <90%; Duplicated >5%
Fail	GCA_048320645.1_ASM4832064v1_genomic	genome_fna	65.3	12.1	4.8	Complete <90%; Fragmented >10%
Fail	GCA_048321995.1_ASM4832199v1_genomic	genome_fna	65.3	9.7	4.8	Complete <90%
Fail	GCA_048323515.1_ASM4832351v1_genomic	genome_fna	87.9	4.8	12.1	Complete <90%; Duplicated >5%
Fail	GCA_048324935.1_ASM4832493v1_genomic	genome_fna	76.6	4.0	4.8	Complete <90%
Fail	GCA_048325295.1_ASM4832529v1_genomic	genome_fna	88.7	4.0	3.2	Complete <90%
Fail	GCA_048329495.1_ASM4832949v1_genomic	genome_fna	82.3	2.4	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048338805.1_ASM4833880v1_genomic	genome_fna	77.4	10.5	4.0	Complete <90%; Fragmented >10%
Fail	GCA_048343315.1_ASM4834331v1_genomic	genome_fna	93.5	4.8	7.3	Duplicated >5%
Fail	GCA_048346915.1_ASM4834691v1_genomic	genome_fna	79.0	8.9	0.0	Complete <90%
Fail	GCA_048347415.1_ASM4834741v1_genomic	genome_fna	66.9	15.3	4.0	Complete <90%; Fragmented >10%
Fail	GCA_048347515.1_ASM4834751v1_genomic	genome_fna	79.0	9.7	1.6	Complete <90%
Fail	GCA_048348915.1_ASM4834891v1_genomic	genome_fna	82.3	5.6	0.0	Complete <90%
Fail	GCA_048349095.1_ASM4834909v1_genomic	genome_fna	86.3	5.6	3.2	Complete <90%
Fail	GCA_048349295.1_ASM4834929v1_genomic	genome_fna	72.6	4.0	2.4	Complete <90%
Fail	GCA_048353245.1_ASM4835324v1_genomic	genome_fna	75.8	8.1	3.2	Complete <90%
Fail	GCA_048353595.1_ASM4835359v1_genomic	genome_fna	75.0	8.1	4.0	Complete <90%
Fail	GCA_048354675.1_ASM4835467v1_genomic	genome_fna	82.3	4.8	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048358715.1_ASM4835871v1_genomic	genome_fna	75.8	8.1	3.2	Complete <90%
Fail	GCA_048359095.1_ASM4835909v1_genomic	genome_fna	84.7	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048359735.1_ASM4835973v1_genomic	genome_fna	82.3	4.0	3.2	Complete <90%
Fail	GCA_048360875.1_ASM4836087v1_genomic	genome_fna	83.9	5.6	0.8	Complete <90%
Fail	GCA_048361475.1_ASM4836147v1_genomic	genome_fna	68.5	5.6	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048366395.1_ASM4836639v1_genomic	genome_fna	80.6	6.5	4.8	Complete <90%
Fail	GCA_048367875.1_ASM4836787v1_genomic	genome_fna	93.5	4.8	7.3	Duplicated >5%
Fail	GCA_048369795.1_ASM4836979v1_genomic	genome_fna	93.5	3.2	6.5	Duplicated >5%
Fail	GCA_048370535.1_ASM4837053v1_genomic	genome_fna	91.9	6.5	8.1	Duplicated >5%
Fail	GCA_048372495.1_ASM4837249v1_genomic	genome_fna	65.3	13.7	2.4	Complete <90%; Fragmented >10%
Fail	GCA_048373395.1_ASM4837339v1_genomic	genome_fna	84.7	7.3	1.6	Complete <90%
Fail	GCA_048374775.1_ASM4837477v1_genomic	genome_fna	87.9	6.5	12.9	Complete <90%; Duplicated >5%
Fail	GCA_048377035.1_ASM4837703v1_genomic	genome_fna	79.8	9.7	1.6	Complete <90%
Fail	GCA_048379835.1_ASM4837983v1_genomic	genome_fna	84.7	8.1	2.4	Complete <90%
Fail	GCA_048382445.1_ASM4838244v1_genomic	genome_fna	83.1	4.8	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048382615.1_ASM4838261v1_genomic	genome_fna	71.0	8.1	4.0	Complete <90%
Fail	GCA_048382755.1_ASM4838275v1_genomic	genome_fna	95.2	2.4	6.5	Duplicated >5%
Fail	GCA_048383255.1_ASM4838325v1_genomic	genome_fna	71.0	12.1	0.0	Complete <90%; Fragmented >10%
Fail	GCA_048383755.1_ASM4838375v1_genomic	genome_fna	96.0	2.4	5.6	Duplicated >5%
Fail	GCA_048384855.1_ASM4838485v1_genomic	genome_fna	70.2	8.1	4.0	Complete <90%
Fail	GCA_048385515.1_ASM4838551v1_genomic	genome_fna	77.4	8.1	4.8	Complete <90%
Fail	GCA_048386075.1_ASM4838607v1_genomic	genome_fna	76.6	5.6	3.2	Complete <90%
Fail	GCA_048386115.1_ASM4838611v1_genomic	genome_fna	79.0	4.0	4.0	Complete <90%
Fail	GCA_048386535.1_ASM4838653v1_genomic	genome_fna	87.9	3.2	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048389375.1_ASM4838937v1_genomic	genome_fna	81.5	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048391555.1_ASM4839155v1_genomic	genome_fna	62.9	11.3	7.3	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048391815.1_ASM4839181v1_genomic	genome_fna	85.5	7.3	4.0	Complete <90%
Fail	GCA_048392615.1_ASM4839261v1_genomic	genome_fna	90.3	7.3	9.7	Duplicated >5%
Fail	GCA_048393215.1_ASM4839321v1_genomic	genome_fna	79.0	10.5	7.3	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048393575.1_ASM4839357v1_genomic	genome_fna	87.9	3.2	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048399555.1_ASM4839955v1_genomic	genome_fna	71.8	9.7	3.2	Complete <90%
Fail	GCA_048402735.1_ASM4840273v1_genomic	genome_fna	83.1	8.9	2.4	Complete <90%
Fail	GCA_048403045.1_ASM4840304v1_genomic	genome_fna	81.5	9.7	1.6	Complete <90%
Fail	GCA_048403225.1_ASM4840322v1_genomic	genome_fna	86.3	4.8	2.4	Complete <90%
Fail	GCA_048403345.1_ASM4840334v1_genomic	genome_fna	75.0	12.9	2.4	Complete <90%; Fragmented >10%
Fail	GCA_048404305.1_ASM4840430v1_genomic	genome_fna	62.1	12.1	4.0	Complete <90%; Fragmented >10%
Fail	GCA_048404445.1_ASM4840444v1_genomic	genome_fna	83.9	8.1	3.2	Complete <90%
Fail	GCA_048405215.1_ASM4840521v1_genomic	genome_fna	79.0	8.1	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048405945.1_ASM4840594v1_genomic	genome_fna	87.9	6.5	3.2	Complete <90%
Fail	GCA_048407765.1_ASM4840776v1_genomic	genome_fna	76.6	4.0	4.0	Complete <90%
Fail	GCA_048409315.1_ASM4840931v1_genomic	genome_fna	77.4	8.1	12.9	Complete <90%; Duplicated >5%
Fail	GCA_048409775.1_ASM4840977v1_genomic	genome_fna	90.3	7.3	8.9	Duplicated >5%
Fail	GCA_048410275.1_ASM4841027v1_genomic	genome_fna	79.0	6.5	4.8	Complete <90%
Fail	GCA_048410495.1_ASM4841049v1_genomic	genome_fna	55.6	12.9	2.4	Complete <90%; Fragmented >10%
Fail	GCA_048410805.1_ASM4841080v1_genomic	genome_fna	91.1	5.6	8.1	Duplicated >5%
Fail	GCA_048411795.1_ASM4841179v1_genomic	genome_fna	75.8	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048411835.1_ASM4841183v1_genomic	genome_fna	69.4	11.3	4.0	Complete <90%; Fragmented >10%
Fail	GCA_048414975.1_ASM4841497v1_genomic	genome_fna	68.5	7.3	4.0	Complete <90%
Fail	GCA_048415355.1_ASM4841535v1_genomic	genome_fna	92.7	4.0	6.5	Duplicated >5%
Fail	GCA_048415475.1_ASM4841547v1_genomic	genome_fna	73.4	10.5	5.6	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048415835.1_ASM4841583v1_genomic	genome_fna	81.5	8.1	3.2	Complete <90%
Fail	GCA_048420125.1_ASM4842012v1_genomic	genome_fna	93.5	4.0	8.1	Duplicated >5%
Fail	GCA_048420765.1_ASM4842076v1_genomic	genome_fna	89.5	6.5	4.8	Complete <90%
Fail	GCA_048421305.1_ASM4842130v1_genomic	genome_fna	76.6	8.9	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048422285.1_ASM4842228v1_genomic	genome_fna	74.2	5.6	3.2	Complete <90%
Fail	GCA_048422585.1_ASM4842258v1_genomic	genome_fna	87.9	6.5	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048422965.1_ASM4842296v1_genomic	genome_fna	78.2	8.1	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048423465.1_ASM4842346v1_genomic	genome_fna	79.8	9.7	0.8	Complete <90%
Fail	GCA_048423865.1_ASM4842386v1_genomic	genome_fna	83.9	9.7	4.0	Complete <90%
Fail	GCA_048424905.1_ASM4842490v1_genomic	genome_fna	67.7	12.1	3.2	Complete <90%; Fragmented >10%
Fail	GCA_048426585.1_ASM4842658v1_genomic	genome_fna	83.9	8.1	3.2	Complete <90%
Fail	GCA_048427045.1_ASM4842704v1_genomic	genome_fna	82.3	5.6	8.9	Complete <90%; Duplicated >5%
Fail	GCA_048429705.1_ASM4842970v1_genomic	genome_fna	85.5	5.6	4.8	Complete <90%
Fail	GCA_048430685.1_ASM4843068v1_genomic	genome_fna	80.6	6.5	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048430885.1_ASM4843088v1_genomic	genome_fna	91.1	2.4	15.3	Duplicated >5%
Fail	GCA_048431405.1_ASM4843140v1_genomic	genome_fna	95.2	3.2	14.5	Duplicated >5%
Fail	GCA_048432195.1_ASM4843219v1_genomic	genome_fna	87.9	6.5	4.0	Complete <90%
Fail	GCA_048439155.1_ASM4843915v1_genomic	genome_fna	88.7	4.0	4.8	Complete <90%
Fail	GCA_048447005.1_ASM4844700v1_genomic	genome_fna	70.2	9.7	4.8	Complete <90%
Fail	GCA_048447165.1_ASM4844716v1_genomic	genome_fna	71.8	5.6	4.0	Complete <90%
Fail	GCA_048449265.1_ASM4844926v1_genomic	genome_fna	73.4	10.5	3.2	Complete <90%; Fragmented >10%
Fail	GCA_048455115.1_ASM4845511v1_genomic	genome_fna	80.6	6.5	0.0	Complete <90%
Fail	GCA_048456775.1_ASM4845677v1_genomic	genome_fna	92.7	5.6	6.5	Duplicated >5%
Fail	GCA_048458815.1_ASM4845881v1_genomic	genome_fna	80.6	10.5	4.8	Complete <90%; Fragmented >10%
Fail	GCA_048459655.1_ASM4845965v1_genomic	genome_fna	80.6	3.2	3.2	Complete <90%
Fail	GCA_048461655.1_ASM4846165v1_genomic	genome_fna	91.9	3.2	6.5	Duplicated >5%
Fail	GCA_048461695.1_ASM4846169v1_genomic	genome_fna	82.3	4.0	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048462805.1_ASM4846280v1_genomic	genome_fna	73.4	5.6	2.4	Complete <90%
Fail	GCA_048464035.1_ASM4846403v1_genomic	genome_fna	88.7	4.0	9.7	Complete <90%; Duplicated >5%
Fail	GCA_048464315.1_ASM4846431v1_genomic	genome_fna	87.9	5.6	7.3	Complete <90%; Duplicated >5%
Fail	GCA_048464395.1_ASM4846439v1_genomic	genome_fna	79.0	4.8	1.6	Complete <90%
Fail	GCA_048466455.1_ASM4846645v1_genomic	genome_fna	69.4	12.9	4.0	Complete <90%; Fragmented >10%
Fail	GCA_048467415.1_ASM4846741v1_genomic	genome_fna	87.9	6.5	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048467755.1_ASM4846775v1_genomic	genome_fna	82.3	8.9	3.2	Complete <90%
Fail	GCA_048468615.1_ASM4846861v1_genomic	genome_fna	90.3	5.6	10.5	Duplicated >5%
Fail	GCA_048468755.1_ASM4846875v1_genomic	genome_fna	71.0	9.7	2.4	Complete <90%
Fail	GCA_048468855.1_ASM4846885v1_genomic	genome_fna	86.3	2.4	5.6	Complete <90%; Duplicated >5%
Fail	GCA_048469955.1_ASM4846995v1_genomic	genome_fna	79.8	12.1	6.5	Complete <90%; Fragmented >10%; Duplicated >5%
Fail	GCA_048470275.1_ASM4847027v1_genomic	genome_fna	89.5	4.8	10.5	Complete <90%; Duplicated >5%
Fail	GCA_048471475.1_ASM4847147v1_genomic	genome_fna	86.3	4.0	8.1	Complete <90%; Duplicated >5%
Fail	GCA_048473755.1_ASM4847375v1_genomic	genome_fna	83.1	8.9	6.5	Complete <90%; Duplicated >5%
Fail	GCA_048475135.1_ASM4847513v1_genomic	genome_fna	60.5	13.7	4.8	Complete <90%; Fragmented >10%
Fail	GCA_048475955.1_ASM4847595v1_genomic	genome_fna	92.7	4.0	9.7	Duplicated >5%
Fail	GCA_048478015.1_ASM4847801v1_genomic	genome_fna	79.8	7.3	8.1	Complete <90%; Duplicated >5%
Fail	GCA_048478755.1_ASM4847875v1_genomic	genome_fna	76.6	6.5	5.6	Complete <90%; Duplicated >5%
